80686432,63223,Ophiogomphus australis,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2015,-89.90767,30.94869
166771468,164045636,Photuris walldoxeyi,1,1,1,"Walker, A.",2020,IUCN,Extant (resident), ,NA,NA,,NA,"L. Faust pers. comm., 2020", ,2019,-88.950038,37.366984
166771333,164015739,Lucidota luteicollis,1,1,1,"Fallon, C.",2020,IUCN,Extant (resident), ,<NULL>,<NULL>,,<NULL>,"BugGuide, 2020",<NULL>,2007,-81.352017,27.181438
80696262,21118,Stylurus potulentus,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,0,-88.64272,30.86644
80685315,63400,Phanogomphus westfalli,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2017,-86.93617,30.86863
80683958,50969065,Cordulegaster sarracenia,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2011,-93.0751,31.4831
80683958,50969065,Cordulegaster sarracenia,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2010,-95.88893,31.98289
80697604,20345,Somatochlora ozarkensis,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , ,, , ,Odonata Central,,2015,-94.69300079,34.39149857
80696915,15365,Ophiogomphus edmundo,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,1999,-84.51554,35.12632
166771808,164076824,Photinus dimissus,6,1,1,"Walker, A.",2020,IUCN,Presence Uncertain, , ,"",,"","GBIF, 2020",PreservedSpecimen,0,-97.052764,30.316045
166771333,164015739,Lucidota luteicollis,6,1,1,"Fallon, C.",2020,IUCN,Presence Uncertain, ,<NULL>,<NULL>,,<NULL>,"LeConte, 1868",<NULL>,0,-82.094882,28.811996
80686432,63223,Ophiogomphus australis,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2012,-87.44034,30.68992
80696438,14485,Nehalennia pallidula,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , ,, , ,Odonata Central,,2015,-80.78379822,25.44099998
166771169,13374,Micronaspis floridana,6,1,1,"Fallon, C.",2020,IUCN,Presence Uncertain, ,<NULL>,<NULL>,,<NULL>,"GBIF, 2020",HumanObservation,1991,-80.49905,25.610495
80679783,11929,Libellula jesseana,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,1986,-81.85794,29.97676
166771333,164015739,Lucidota luteicollis,1,1,1,"Fallon, C.",2020,IUCN,Extant (resident), ,<NULL>,<NULL>,,<NULL>,"BugGuide, 2020",<NULL>,2018,-81.352017,27.181438
80685315,63400,Phanogomphus westfalli,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,1981,-87.01638,30.69603
80686432,63223,Ophiogomphus australis,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2013,-87.4984,30.7273
166771808,164076824,Photinus dimissus,6,1,1,"Walker, A.",2020,IUCN,Presence Uncertain, , ,"",,"","GBIF, 2020",PreservedSpecimen,1914,-96.740749,32.829227
